span_index,ss_mp,ss_theta,ps_mp,ps_theta
4, 1.85338208, -0.82708097, 1.88251827, -0.72922180
4, 1.88618375, -0.83714619, 1.91616557, -0.73957307
4, 1.91909200, -0.84758681, 1.94995058, -0.75031893
4, 1.95210807, -0.85842298, 1.98387146, -0.76147943
4, 1.98525159, -0.86967290, 2.01794307, -0.77307143
4, 2.01854677, -0.88135425, 2.05218443, -0.78511098
4, 2.05201782, -0.89348472, 2.08661459, -0.79761413
4, 2.08568894, -0.90608199, 2.12125257, -0.81059693
4, 2.11958435, -0.91916376, 2.15611742, -0.82407542
4, 2.15372825, -0.93274770, 2.19122816, -0.83806566
4, 2.18814486, -0.94685151, 2.22660382, -0.85258369
4, 2.22285838, -0.96149287, 2.26226345, -0.86764557
4, 2.25789302, -0.97668947, 2.29822608, -0.88326735
4, 2.29327299, -0.99245899, 2.33451074, -0.89946506
4, 2.32902251, -1.00881913, 2.37113646, -0.91625477
4, 2.36516577, -1.02578756, 2.40812227, -0.93365251
4, 2.40172764, -1.04338283, 2.44548795, -0.95167487
4, 2.43873771, -1.06162976, 2.48325860, -0.97034223
4, 2.47622772, -1.08055603, 2.52146176, -0.98967671
4, 2.51422229, -1.10018267, 2.56011656, -1.00969635
4, 2.55258259, -1.12037857, 2.59904922, -1.03032538
4, 2.59100627, -1.14086043, 2.63789301, -1.05139421
4, 2.62918391, -1.16133836, 2.67627281, -1.07272918
4, 2.66680607, -1.18152245, 2.71381351, -1.09415664
4, 2.70356331, -1.20112278, 2.75014000, -1.11550290
4, 2.73914619, -1.21984945, 2.78487714, -1.13659431
4, 2.77324529, -1.23741256, 2.81764984, -1.15725721
4, 2.80555116, -1.25352220, 2.84808297, -1.17731793
4, 2.83575437, -1.26788846, 2.87580142, -1.19660281
4, 2.86354549, -1.28022144, 2.90043006, -1.21493818
4, 2.88861507, -1.29023123, 2.92159380, -1.23215038
4, 2.91065367, -1.29762792, 2.93891750, -1.24806575
4, 2.92935188, -1.30212161, 2.95202606, -1.26251062
4, 2.94440024, -1.30342239, 2.96054435, -1.27531132
4, 2.95548932, -1.30124035, 2.96409727, -1.28629420
4, 2.96230969, -1.29528559, 2.96230969, -1.29528559
5, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, -0.00518371, -0.00794960, 0.00928478, 0.00438475
5, -0.00541162, -0.01858024, 0.02143310, 0.00470079
5, -0.00104131, -0.03165132, 0.03622832, 0.00127745
5, 0.00756961, -0.04692222, 0.05345384, -0.00555592
5, 0.02006356, -0.06415233, 0.07289304, -0.01547000
5, 0.03608295, -0.08310104, 0.09432930, -0.02813546
5, 0.05527017, -0.10352773, 0.11754599, -0.04322296
5, 0.07726764, -0.12519181, 0.14232651, -0.06040317
5, 0.10171777, -0.14785265, 0.16845423, -0.07934676
5, 0.12826295, -0.17126965, 0.19571253, -0.09972440
5, 0.15654561, -0.19520219, 0.22388481, -0.12120675
5, 0.18620814, -0.21940966, 0.25275443, -0.14346449
5, 0.21689295, -0.24365146, 0.28210478, -0.16616827
5, 0.24824246, -0.26768697, 0.31171924, -0.18898877
5, 0.27989906, -0.29127558, 0.34138119, -0.21159666
5, 0.31150516, -0.31417668, 0.37087402, -0.23366260
5, 0.34271119, -0.33615532, 0.39998613, -0.25486478
5, 0.37335182, -0.35710672, 0.42862132, -0.27505442
5, 0.40344599, -0.37705628, 0.45679880, -0.29425573
5, 0.43302066, -0.39603507, 0.48454284, -0.31250049
5, 0.46210578, -0.41407766, 0.51188049, -0.32982409
5, 0.49073796, -0.43122638, 0.53884512, -0.34627006
5, 0.51895473, -0.44752465, 0.56547095, -0.36188300
5, 0.54679358, -0.46301586, 0.59179219, -0.37670754
5, 0.57429204, -0.47774341, 0.61784306, -0.39078829
5, 0.60148761, -0.49175071, 0.64365778, -0.40416986
5, 0.62841782, -0.50508115, 0.66927056, -0.41689687
5, 0.65512017, -0.51777813, 0.69471562, -0.42901393
5, 0.68163218, -0.52988505, 0.72002717, -0.44056566
5, 0.70799135, -0.54144532, 0.74523943, -0.45159667
5, 0.73423522, -0.55250234, 0.77038661, -0.46215158
5, 0.76040128, -0.56309950, 0.79550294, -0.47227500
5, 0.78652705, -0.57328020, 0.82062263, -0.48201155
5, 0.81264517, -0.58308490, 0.84577602, -0.49140258
5, 0.83876883, -0.59254222, 0.87097797, -0.50047644
5, 0.86490633, -0.60167786, 0.89623945, -0.50925821
5, 0.89106598, -0.61051750, 0.92157144, -0.51777296
5, 0.91725608, -0.61908681, 0.94698493, -0.52604578
5, 0.94348495, -0.62741148, 0.97249090, -0.53410175
5, 0.96976087, -0.63551720, 0.99810030, -0.54196595
5, 0.99609184, -0.64342953, 1.02382350, -0.54966342
5, 1.02248539, -0.65117391, 1.04967007, -0.55721913
5, 1.04894904, -0.65877578, 1.07564952, -0.56465804
5, 1.07549032, -0.66626055, 1.10177137, -0.57200513
5, 1.10211674, -0.67365365, 1.12804514, -0.57928537
5, 1.12883584, -0.68098051, 1.15448034, -0.58652373
5, 1.15565511, -0.68826656, 1.18108649, -0.59374517
5, 1.18258210, -0.69553723, 1.20787311, -0.60097466
5, 1.20962432, -0.70281793, 1.23484971, -0.60823718
5, 1.23678908, -0.71013401, 1.26202552, -0.61555761
5, 1.26407927, -0.71750866, 1.28940289, -0.62295885
5, 1.29149327, -0.72496293, 1.31697737, -0.63046182
5, 1.31902929, -0.73251777, 1.34474416, -0.63808735
5, 1.34668554, -0.74019415, 1.37269850, -0.64585628
5, 1.37446021, -0.74801302, 1.40083560, -0.65378944
5, 1.40235152, -0.75599534, 1.42915070, -0.66190768
5, 1.43035766, -0.76416207, 1.45763900, -0.67023181
5, 1.45847685, -0.77253417, 1.48629575, -0.67878267
5, 1.48670728, -0.78113259, 1.51511616, -0.68758111
5, 1.51504719, -0.78997828, 1.54409546, -0.69664792
5, 1.54349515, -0.79909187, 1.57322896, -0.70600344
5, 1.57205002, -0.80849378, 1.60251200, -0.71566766
5, 1.60071065, -0.81820443, 1.63193996, -0.72566055
5, 1.62947590, -0.82824421, 1.66150818, -0.73600207
5, 1.65834464, -0.83863354, 1.69121204, -0.74671221
5, 1.68731571, -0.84939284, 1.72104688, -0.75781094
5, 1.71639175, -0.86054180, 1.75101146, -0.76931697
5, 1.74559049, -0.87209735, 1.78111813, -0.78124398
5, 1.77493339, -0.88407572, 1.81138262, -0.79360440
5, 1.80444196, -0.89649312, 1.84182066, -0.80641066
5, 1.83413769, -0.90936578, 1.87244799, -0.81967517
5, 1.86404205, -0.92270991, 1.90328035, -0.83341036
5, 1.89417655, -0.93654174, 1.93433347, -0.84762865
5, 1.92456267, -0.95087750, 1.96562309, -0.86234248
5, 1.95522189, -0.96573340, 1.99716494, -0.87756426
5, 1.98617572, -0.98112567, 2.02897476, -0.89330641
5, 2.01744563, -0.99707052, 2.06106829, -0.90958137
5, 2.04905311, -1.01358418, 2.09346126, -0.92640155
5, 2.08101966, -1.03068288, 2.12616940, -0.94377938
5, 2.11336596, -1.04838176, 2.15920755, -0.96172664
5, 2.14610675, -1.06668812, 2.19258384, -0.98025031
5, 2.17925413, -1.08560572, 2.22630338, -0.99935524
5, 2.21281440, -1.10513248, 2.26036440, -1.01904286
5, 2.24666109, -1.12513253, 2.29460652, -1.03923620
5, 2.28053497, -1.14533618, 2.32871078, -1.05977993
5, 2.31417102, -1.16546794, 2.36235134, -1.08051531
5, 2.34730424, -1.18525231, 2.39520233, -1.10128358
5, 2.37966961, -1.20441377, 2.42693792, -1.12192601
5, 2.41100213, -1.22267684, 2.45723224, -1.14228385
5, 2.44103679, -1.23976601, 2.48575944, -1.16219835
5, 2.46950858, -1.25540579, 2.51219368, -1.18151077
5, 2.49615249, -1.26932066, 2.53620909, -1.20006235
5, 2.52070351, -1.28123514, 2.55747984, -1.21769436
5, 2.54289664, -1.29087371, 2.57568006, -1.23424805
5, 2.56246686, -1.29796089, 2.59048390, -1.24956468
5, 2.57914916, -1.30222117, 2.60156552, -1.26348549
5, 2.59267853, -1.30337904, 2.60859905, -1.27585174
5, 2.60278998, -1.30115902, 2.61125866, -1.28650469
5, 2.60921847, -1.29528559, 2.60921847, -1.29528559
6, 0.00000000, 0.00000000, 0.00000000, 0.00000000
6, -0.00442805, -0.00695649, 0.00800203, 0.00362500
6, -0.00460326, -0.01650966, 0.01857202, 0.00352803
6, -0.00082580, -0.02843652, 0.03151943, 0.00000258
6, 0.00660415, -0.04251407, 0.04665369, -0.00665788
6, 0.01738643, -0.05851931, 0.06378425, -0.01615985
6, 0.03122087, -0.07622925, 0.08272056, -0.02820986
6, 0.04780729, -0.09542089, 0.10327206, -0.04251442
6, 0.06684551, -0.11587122, 0.12524820, -0.05878005
6, 0.08803538, -0.13735727, 0.14845841, -0.07671326
6, 0.11107672, -0.15965601, 0.17271215, -0.09602058
6, 0.13566935, -0.18254447, 0.19781887, -0.11640852
6, 0.16151311, -0.20579964, 0.22358800, -0.13758359
6, 0.18830782, -0.22919852, 0.24982899, -0.15925232
6, 0.21575331, -0.25251812, 0.27635129, -0.18112121
6, 0.24354942, -0.27553544, 0.30296433, -0.20289680
6, 0.27139596, -0.29802748, 0.32947758, -0.22428558
6, 0.29899888, -0.31977575, 0.35570434, -0.24500004
6, 0.32620451, -0.34066538, 0.38154708, -0.26488940
6, 0.35299960, -0.36068512, 0.40699741, -0.28393970
6, 0.37937707, -0.37982828, 0.43205084, -0.30214297
6, 0.40534057, -0.39810073, 0.45671308, -0.31950433
6, 0.43091774, -0.41553638, 0.48101246, -0.33605811
6, 0.45613946, -0.43217292, 0.50498039, -0.35184261
6, 0.48103662, -0.44804804, 0.52864830, -0.36689611
6, 0.50564011, -0.46319943, 0.55204760, -0.38125690
6, 0.52998082, -0.47766479, 0.57520970, -0.39496327
6, 0.55408962, -0.49148180, 0.59816601, -0.40805350
6, 0.57799741, -0.50468815, 0.62094796, -0.42056589
6, 0.60173508, -0.51732154, 0.64358694, -0.43253871
6, 0.62533350, -0.52941967, 0.66611439, -0.44401027
6, 0.64882356, -0.54102021, 0.68856170, -0.45501883
6, 0.67223615, -0.55216087, 0.71096030, -0.46560271
6, 0.69560216, -0.56287933, 0.73334160, -0.47580017
6, 0.71894881, -0.57321137, 0.75573398, -0.48564733
6, 0.74228867, -0.58318505, 0.77815370, -0.49517161
6, 0.76563064, -0.59282653, 0.80061397, -0.50439821
6, 0.78898364, -0.60216195, 0.82312803, -0.51335238
6, 0.81235657, -0.61121747, 0.84570908, -0.52205934
6, 0.83575833, -0.62001923, 0.86837036, -0.53054431
6, 0.85919781, -0.62859337, 0.89112502, -0.53883252
6, 0.88268271, -0.63696565, 0.91398406, -0.54694904
6, 0.90621920, -0.64516132, 0.93695561, -0.55491868
6, 0.92981335, -0.65320562, 0.96004762, -0.56276628
6, 0.95347124, -0.66112378, 0.98326806, -0.57051667
6, 0.97719894, -0.66894101, 1.00662487, -0.57819465
6, 1.00100252, -0.67668255, 1.03012601, -0.58582507
6, 1.02488805, -0.68437362, 1.05377944, -0.59343273
6, 1.04886162, -0.69203945, 1.07759310, -0.60104247
6, 1.07292928, -0.69970527, 1.10157496, -0.60867910
6, 1.09709698, -0.70739623, 1.12573273, -0.61636738
6, 1.12136738, -0.71513586, 1.15006871, -0.62413055
6, 1.14573993, -0.72294604, 1.17457980, -0.63199031
6, 1.17021391, -0.73084862, 1.19926265, -0.63996828
6, 1.19478860, -0.73886540, 1.22411391, -0.64808611
6, 1.21946329, -0.74701821, 1.24913025, -0.65636544
6, 1.24423727, -0.75532887, 1.27430831, -0.66482789
6, 1.26910983, -0.76381922, 1.29964475, -0.67349511
6, 1.29408025, -0.77251106, 1.32513623, -0.68238874
6, 1.31914782, -0.78142622, 1.35077939, -0.69153040
6, 1.34431192, -0.79058646, 1.37657092, -0.70094162
6, 1.36957317, -0.80001246, 1.40250775, -0.71064226
6, 1.39493321, -0.80972409, 1.42858701, -0.72065089
6, 1.42039367, -0.81974120, 1.45480584, -0.73098604
6, 1.44595619, -0.83008364, 1.48116140, -0.74166625
6, 1.47162241, -0.84077126, 1.50765081, -0.75271005
6, 1.49739399, -0.85182390, 1.53427123, -0.76413598
6, 1.52327545, -0.86326066, 1.56102238, -0.77596118
6, 1.54928295, -0.87509765, 1.58791434, -0.78819714
6, 1.57543556, -0.88735023, 1.61495979, -0.80085399
6, 1.60175232, -0.90003374, 1.64217140, -0.81394182
6, 1.62825229, -0.91316355, 1.66956184, -0.82747074
6, 1.65495454, -0.92675501, 1.69714378, -0.84145086
6, 1.68187811, -0.94082348, 1.72492988, -0.85589228
6, 1.70904207, -0.95538432, 1.75293284, -0.87080510
6, 1.73646547, -0.97045287, 1.78116530, -0.88619945
6, 1.76416736, -0.98604450, 1.80963995, -0.90208541
6, 1.79216681, -1.00217456, 1.83836945, -0.91847310
6, 1.82048287, -1.01885841, 1.86736648, -0.93537262
6, 1.84913459, -1.03611141, 1.89664371, -0.95279408
6, 1.87813814, -1.05394507, 1.92621054, -0.97074525
6, 1.90748832, -1.07234259, 1.95605226, -0.98921668
6, 1.93717033, -1.09127447, 1.98614334, -1.00819117
6, 1.96716495, -1.11070640, 2.01645287, -1.02764885
6, 1.99735188, -1.13049464, 2.04682786, -1.04750854
6, 2.02750977, -1.15038607, 2.07699318, -1.06762780
6, 2.05741286, -1.17012281, 2.10666839, -1.08786150
6, 2.08683540, -1.18944696, 2.13557307, -1.10806453
6, 2.11555164, -1.20810066, 2.16342676, -1.12809177
6, 2.14333581, -1.22582600, 2.18994904, -1.14779810
6, 2.16996218, -1.24236511, 2.21485948, -1.16703840
6, 2.19520497, -1.25746010, 2.23787764, -1.18566757
6, 2.21883845, -1.27085309, 2.25872308, -1.20354047
6, 2.24063686, -1.28228619, 2.27711537, -1.22051199
6, 2.26037444, -1.29150151, 2.29277408, -1.23643702
6, 2.27782545, -1.29824118, 2.30541876, -1.25117043
6, 2.29276412, -1.30224731, 2.31476899, -1.26456711
6, 2.30496470, -1.30326201, 2.32054433, -1.27648194
6, 2.31420144, -1.30102740, 2.32246434, -1.28676981
6, 2.32024860, -1.29528559, 2.32024860, -1.29528559
7, 0.00000000, 0.00000000, 0.00000000, 0.00000000
7, -0.00366405, -0.00599586, 0.00679087, 0.00289367
7, -0.00369585, -0.01451125, 0.01592600, 0.00241075
7, -0.00034272, -0.02534073, 0.02723707, -0.00119183
7, 0.00614797, -0.03827884, 0.04055576, -0.00765715
7, 0.01552889, -0.05312012, 0.05571377, -0.01672829
7, 0.02755268, -0.06965912, 0.07254276, -0.02814833
7, 0.04197201, -0.08769039, 0.09087444, -0.04166035
7, 0.05853952, -0.10700847, 0.11054047, -0.05700743
7, 0.07700786, -0.12740791, 0.13137255, -0.07393263
7, 0.09712969, -0.14868326, 0.15320235, -0.09217905
7, 0.11865767, -0.17062905, 0.17586156, -0.11148975
7, 0.14134445, -0.19303984, 0.19918187, -0.13160782
7, 0.16494267, -0.21571017, 0.22299495, -0.15227634
7, 0.18920500, -0.23843459, 0.24713250, -0.17323838
7, 0.21388409, -0.26100765, 0.27142619, -0.19423702
7, 0.23873259, -0.28322388, 0.29570771, -0.21501533
7, 0.26350729, -0.30488102, 0.31981140, -0.23532057
7, 0.28806005, -0.32584985, 0.34363276, -0.25499585
7, 0.31233784, -0.34607426, 0.36712842, -0.27398013
7, 0.33629183, -0.36550140, 0.39025779, -0.29221669
7, 0.35989410, -0.38410286, 0.41300001, -0.30967423
7, 0.38316339, -0.40190472, 0.43537830, -0.32637829
7, 0.40612473, -0.41894044, 0.45742184, -0.34236206
7, 0.42880314, -0.43524346, 0.47915979, -0.35765874
7, 0.45122367, -0.45084725, 0.50062133, -0.37230154
7, 0.47341134, -0.46578525, 0.52183565, -0.38632366
7, 0.49539119, -0.48009092, 0.54283191, -0.39975831
7, 0.51718825, -0.49379771, 0.56363929, -0.41263869
7, 0.53882755, -0.50693908, 0.58428697, -0.42499801
7, 0.56033413, -0.51954847, 0.60480411, -0.43686945
7, 0.58173301, -0.53165935, 0.62521991, -0.44828624
7, 0.60304924, -0.54330517, 0.64556353, -0.45928158
7, 0.62430785, -0.55451938, 0.66586415, -0.46988865
7, 0.64553141, -0.56533434, 0.68614883, -0.48013941
7, 0.66673271, -0.57577807, 0.70643623, -0.49006067
7, 0.68792208, -0.58587749, 0.72674287, -0.49967800
7, 0.70910985, -0.59565951, 0.74708530, -0.50901694
7, 0.73030635, -0.60515107, 0.76748005, -0.51810306
7, 0.75152191, -0.61437908, 0.78794367, -0.52696192
7, 0.77276681, -0.62337045, 0.80849257, -0.53561906
7, 0.79404902, -0.63215134, 0.82913894, -0.54409971
7, 0.81537357, -0.64074693, 0.84988944, -0.55242865
7, 0.83674528, -0.64918237, 0.87075037, -0.56063067
7, 0.85816896, -0.65748276, 0.89172803, -0.56873053
7, 0.87964944, -0.66567326, 0.91282870, -0.57675301
7, 0.90119153, -0.67377898, 0.93405868, -0.58472287
7, 0.92280005, -0.68182505, 0.95542426, -0.59266488
7, 0.94447982, -0.68983661, 0.97693175, -0.60060381
7, 0.96623567, -0.69783878, 0.99858743, -0.60856444
7, 0.98807231, -0.70585664, 1.02039743, -0.61657149
7, 1.00999238, -0.71391417, 1.04236410, -0.62464863
7, 1.03199639, -0.72203424, 1.06448596, -0.63281850
7, 1.05408478, -0.73023967, 1.08676140, -0.64110370
7, 1.07625797, -0.73855330, 1.10918879, -0.64952680
7, 1.09851640, -0.74699794, 1.13176651, -0.65811039
7, 1.12086049, -0.75559643, 1.15449292, -0.66687707
7, 1.14329067, -0.76437158, 1.17736642, -0.67584942
7, 1.16580738, -0.77334622, 1.20038536, -0.68505004
7, 1.18841104, -0.78254318, 1.22354813, -0.69450150
7, 1.21110224, -0.79198514, 1.24685314, -0.70422618
7, 1.23388406, -0.80169272, 1.27029931, -0.71424320
7, 1.25676145, -0.81168495, 1.29388594, -0.72456919
7, 1.27973941, -0.82198080, 1.31761237, -0.73522072
7, 1.30282295, -0.83259927, 1.34147791, -0.74621433
7, 1.32601709, -0.84355934, 1.36548189, -0.75756659
7, 1.34932682, -0.85488000, 1.38962363, -0.76929406
7, 1.37275914, -0.86657957, 1.41390420, -0.78141206
7, 1.39632899, -0.87867380, 1.43833170, -0.79393092
7, 1.42005327, -0.89117778, 1.46291596, -0.80685974
7, 1.44394889, -0.90410659, 1.48766682, -0.82020762
7, 1.46803277, -0.91747532, 1.51259412, -0.83398365
7, 1.49232181, -0.93129907, 1.53770770, -0.84819692
7, 1.51683295, -0.94559292, 1.56301740, -0.86285653
7, 1.54158307, -0.96037197, 1.58853307, -0.87797157
7, 1.56658910, -0.97565129, 1.61426453, -0.89355114
7, 1.59186796, -0.99144598, 1.64022164, -0.90960434
7, 1.61743654, -1.00777113, 1.66641423, -0.92614025
7, 1.64331178, -1.02464182, 1.69285213, -0.94316798
7, 1.66951057, -1.04207316, 1.71954520, -0.96069661
7, 1.69604420, -1.06007276, 1.74649692, -0.97873071
7, 1.72288242, -1.07859319, 1.77366387, -0.99724133
7, 1.74997632, -1.09756230, 1.80098161, -1.01618450
7, 1.77727394, -1.11690443, 1.82838198, -1.03551433
7, 1.80465496, -1.13646490, 1.85571325, -1.05514241
7, 1.83193069, -1.15601009, 1.88274021, -1.07493782
7, 1.85890945, -1.17530295, 1.90922399, -1.09476776
7, 1.88539957, -1.19410642, 1.93492571, -1.11449947
7, 1.91120939, -1.21218343, 1.95960653, -1.13400016
7, 1.93614724, -1.22929693, 1.98302757, -1.15313706
7, 1.96002145, -1.24520985, 2.00494997, -1.17177738
7, 1.98264035, -1.25968514, 2.02513486, -1.18978833
7, 2.00381226, -1.27248574, 2.04334338, -1.20703716
7, 2.02334553, -1.28337459, 2.05933667, -1.22339106
7, 2.04104848, -1.29211463, 2.07287585, -1.23871727
7, 2.05672944, -1.29846880, 2.08372208, -1.25288301
7, 2.07019675, -1.30220004, 2.09163648, -1.26575549
7, 2.08125873, -1.30307129, 2.09638018, -1.27720193
7, 2.08972372, -1.30084549, 2.09771433, -1.28708956
7, 2.09540005, -1.29528559, 2.09540005, -1.29528559
8, 0.00000000, 0.00000000, 0.00000000, 0.00000000
8, -0.00289172, -0.00506771, 0.00565130, 0.00219076
8, -0.00268937, -0.01258503, 0.01349502, 0.00134896
8, 0.00040793, -0.02236396, 0.02338124, -0.00230576
8, 0.00620107, -0.03421653, 0.03516006, -0.00855374
8, 0.01449093, -0.04795476, 0.04868158, -0.01717533
8, 0.02507839, -0.06339066, 0.06379590, -0.02795089
8, 0.03776434, -0.08033625, 0.08035312, -0.04066077
8, 0.05234964, -0.09860356, 0.09820333, -0.05508531
8, 0.06863520, -0.11800459, 0.11719663, -0.07100487
8, 0.08642188, -0.13835138, 0.13718312, -0.08819981
8, 0.10551057, -0.15945593, 0.15801289, -0.10645046
8, 0.12570216, -0.18113027, 0.17953604, -0.12553719
8, 0.14679752, -0.20318642, 0.20160267, -0.14524034
8, 0.16859753, -0.22543639, 0.22406288, -0.16534026
8, 0.19090308, -0.24769221, 0.24676677, -0.18561732
8, 0.21351505, -0.26976589, 0.26956442, -0.20585185
8, 0.23623643, -0.29147113, 0.29230731, -0.22582639
8, 0.25891846, -0.31266015, 0.31487834, -0.24537376
8, 0.28146069, -0.33322371, 0.33719184, -0.26437702
8, 0.30376492, -0.35305444, 0.35916367, -0.28272164
8, 0.32576638, -0.37208404, 0.38074130, -0.30033381
8, 0.34747494, -0.39033140, 0.40194266, -0.31723059
8, 0.36891054, -0.40782719, 0.42279528, -0.33344134
8, 0.39009315, -0.42460212, 0.44332665, -0.34899542
8, 0.41104271, -0.44068685, 0.46356426, -0.36392220
8, 0.43177918, -0.45611209, 0.48353563, -0.37825104
8, 0.45232252, -0.47090851, 0.50326825, -0.39201130
8, 0.47269267, -0.48510680, 0.52278962, -0.40523235
8, 0.49290960, -0.49873765, 0.54212724, -0.41794354
8, 0.51299325, -0.51183174, 0.56130861, -0.43017424
8, 0.53296358, -0.52441976, 0.58036124, -0.44195381
8, 0.55284055, -0.53653240, 0.59931263, -0.45331161
8, 0.57264410, -0.54820033, 0.61819026, -0.46427700
8, 0.59239297, -0.55945381, 0.63702056, -0.47487881
8, 0.61210096, -0.57032127, 0.65582554, -0.48514364
8, 0.63178065, -0.58083073, 0.67462613, -0.49509756
8, 0.65144462, -0.59101017, 0.69344326, -0.50476665
8, 0.67110544, -0.60088761, 0.71229785, -0.51417697
8, 0.69077569, -0.61049105, 0.73121082, -0.52335459
8, 0.71046786, -0.61984845, 0.75020294, -0.53232556
8, 0.73019077, -0.62898661, 0.76928815, -0.54111543
8, 0.74994851, -0.63793075, 0.78847158, -0.54974904
8, 0.76974482, -0.64670600, 0.80775778, -0.55825120
8, 0.78958348, -0.65533751, 0.82715128, -0.56664673
8, 0.80946824, -0.66385040, 0.84665662, -0.57496044
8, 0.82940286, -0.67226981, 0.86627833, -0.58321713
8, 0.84939110, -0.68062087, 0.88602096, -0.59144161
8, 0.86943672, -0.68892871, 0.90588904, -0.59965871
8, 0.88954348, -0.69721846, 0.92588711, -0.60789321
8, 0.90971510, -0.70551524, 0.94601963, -0.61616992
8, 0.92995426, -0.71384359, 0.96628906, -0.62451309
8, 0.95026266, -0.72222750, 0.98669585, -0.63294641
8, 0.97064191, -0.73069093, 1.00724042, -0.64149360
8, 0.99109366, -0.73925785, 1.02792313, -0.65017834
8, 1.01161954, -0.74795222, 1.04874437, -0.65902431
8, 1.03222117, -0.75679800, 1.06970453, -0.66805521
8, 1.05290019, -0.76581916, 1.09080400, -0.67729474
8, 1.07365823, -0.77503966, 1.11204315, -0.68676657
8, 1.09449693, -0.78448347, 1.13342238, -0.69649441
8, 1.11541818, -0.79417432, 1.15494213, -0.70650159
8, 1.13642781, -0.80413265, 1.17660364, -0.71680626
8, 1.15753472, -0.81437634, 1.19840882, -0.72742258
8, 1.17874786, -0.82492322, 1.22035954, -0.73836458
8, 1.20007619, -0.83579109, 1.24245773, -0.74964631
8, 1.22152865, -0.84699779, 1.26470528, -0.76128183
8, 1.24311421, -0.85856113, 1.28710408, -0.77328517
8, 1.26484285, -0.87049852, 1.30965694, -0.78566961
8, 1.28672860, -0.88282579, 1.33237020, -0.79844531
8, 1.30878652, -0.89555837, 1.35525111, -0.81162166
8, 1.33103167, -0.90871166, 1.37830690, -0.82520806
8, 1.35347910, -0.92230109, 1.40154483, -0.83921389
8, 1.37614387, -0.93634209, 1.42497212, -0.85364854
8, 1.39904104, -0.95085006, 1.44859602, -0.86852141
8, 1.42218567, -0.96584044, 1.47242378, -0.88384188
8, 1.44559280, -0.98132865, 1.49646264, -0.89961934
8, 1.46927750, -0.99733010, 1.52071983, -0.91586320
8, 1.49325483, -1.01386021, 1.54520261, -0.93258282
8, 1.51753984, -1.03093441, 1.56991820, -0.94978762
8, 1.54214759, -1.04856812, 1.59487386, -0.96748697
8, 1.56708414, -1.06676483, 1.62006667, -0.98568301
8, 1.59228905, -1.08543990, 1.64541866, -1.00432426
8, 1.61767209, -1.10446920, 1.67081822, -1.02333522
8, 1.64314137, -1.12372656, 1.69615171, -1.04263929
8, 1.66857033, -1.14304331, 1.72126269, -1.06213780
8, 1.69379771, -1.16220825, 1.74595187, -1.08170998
8, 1.71866077, -1.18100838, 1.77001811, -1.10123410
8, 1.74299674, -1.19923067, 1.79326028, -1.12058841
8, 1.76664288, -1.21666209, 1.81547722, -1.13965120
8, 1.78943642, -1.23308962, 1.83646781, -1.15830073
8, 1.81121461, -1.24830024, 1.85603089, -1.17641526
8, 1.83181469, -1.26208091, 1.87396533, -1.19387307
8, 1.85107391, -1.27421862, 1.89006999, -1.21055242
8, 1.86882952, -1.28450035, 1.90414372, -1.22633158
8, 1.88491875, -1.29271306, 1.91598539, -1.24108883
8, 1.89917885, -1.29864374, 1.92539386, -1.25470241
8, 1.91144706, -1.30207935, 1.93216798, -1.26705062
8, 1.92156064, -1.30280688, 1.93610661, -1.27801170
8, 1.92935682, -1.30061330, 1.93700861, -1.28746394
8, 1.93467284, -1.29528559, 1.93467284, -1.29528559
9, 0.00000000, 0.00000000, 0.00000000, 0.00000000
9, -0.00211106, -0.00417206, 0.00458333, 0.00151626
9, -0.00158384, -0.01073099, 0.01127908, 0.00034263
9, 0.00142616, -0.01950621, 0.01995194, -0.00333923
9, 0.00676345, -0.03032715, 0.03046658, -0.00934765
9, 0.01427256, -0.04302322, 0.04268770, -0.01750097
9, 0.02379800, -0.05742385, 0.05647998, -0.02761753
9, 0.03518427, -0.07335846, 0.07170811, -0.03951566
9, 0.04827590, -0.09065647, 0.08823678, -0.05301370
9, 0.06291740, -0.10914730, 0.10593066, -0.06792999
9, 0.07895328, -0.12866037, 0.12465446, -0.08408285
9, 0.09622805, -0.14902511, 0.14427284, -0.10129064
9, 0.11458624, -0.17007093, 0.16465051, -0.11937168
9, 0.13387234, -0.19162726, 0.18565214, -0.13814432
9, 0.15393089, -0.21352352, 0.20714243, -0.15742688
9, 0.17460638, -0.23558912, 0.22898606, -0.17703770
9, 0.19574335, -0.25765350, 0.25104771, -0.19679513
9, 0.21718629, -0.27954607, 0.27319207, -0.21651749
9, 0.23877972, -0.30109625, 0.29528383, -0.23602312
9, 0.26036816, -0.32213347, 0.31718767, -0.25513037
9, 0.28179635, -0.34248741, 0.33876850, -0.27365783
9, 0.30295741, -0.36204428, 0.35993693, -0.29148305
9, 0.32385237, -0.38081641, 0.38070554, -0.30861500
9, 0.34449690, -0.39883319, 0.40110073, -0.32508045
9, 0.36490664, -0.41612401, 0.42114888, -0.34090616
9, 0.38509724, -0.43271826, 0.44087639, -0.35611889
9, 0.40508435, -0.44864532, 0.46030964, -0.37074540
9, 0.42488361, -0.46393458, 0.47947503, -0.38481247
9, 0.44451069, -0.47861543, 0.49839894, -0.39834685
